Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
272,20,RL,39104,Pave,IR1,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,226,1063,96,1385,Ex,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,5,Mod,2,2,439,Y,81,0,0,0,0,0,0,4,2008,WD,Normal,241500
1415,50,RL,13053,Pave,Reg,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,833,833,Gd,Y,SBrkr,1053,795,0,1848,0,0,1,1,4,1,Gd,8,Typ,1,2,370,N,0,0,0,0,220,0,0,6,2008,WD,Normal,207000
416,20,RL,8899,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,24,0,1316,1340,Ex,Y,SBrkr,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,2,396,Y,100,30,0,0,0,0,0,8,2007,New,Partial,181134
709,60,RL,9018,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,728,728,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,2,400,Y,100,24,0,0,0,0,0,7,2007,New,Partial,179540
1245,70,RL,11435,Pave,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,Stucco,None,0.0,TA,TA,PConc,0,0,792,792,Fa,Y,SBrkr,792,725,0,1517,0,0,1,0,3,1,Gd,7,Typ,2,2,400,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,230000
586,20,RL,11443,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,208.0,Gd,TA,PConc,1460,0,408,1868,Ex,Y,SBrkr,2028,0,0,2028,1,0,2,0,2,1,Gd,7,Typ,2,3,880,Y,326,66,0,0,0,0,0,3,2006,New,Partial,369900
323,60,RL,10380,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,28,1474,0,1502,Ex,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,Gd,8,Typ,1,2,576,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301000
284,20,RL,9612,Pave,Reg,Lvl,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2008,2009,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,0,0,1468,1468,Ex,Y,SBrkr,1468,0,0,1468,0,0,2,0,3,1,Gd,6,Typ,1,3,898,Y,210,150,0,0,0,0,0,12,2009,New,Partial,244600
794,20,RL,9158,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,0,0,1496,1496,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,2,474,Y,168,130,0,0,0,0,0,6,2007,New,Partial,225000
379,20,RL,11394,Pave,Reg,Lvl,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,1445,0,411,1856,Ex,Y,SBrkr,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,3,834,Y,113,0,0,0,0,0,0,6,2010,New,Partial,394432
200,20,RL,9591,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,1088,0,625,1713,Ex,Y,SBrkr,1713,0,0,1713,1,0,2,0,3,1,Ex,7,Typ,1,3,856,Y,0,26,0,0,170,0,0,1,2009,WD,Normal,274900
567,60,RL,11198,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,0,0,1122,1122,Ex,Y,SBrkr,1134,1370,0,2504,0,0,2,1,4,1,Ex,11,Typ,1,3,656,Y,144,39,0,0,0,0,0,6,2008,WD,Normal,325000
115,70,RL,7259,Pave,IR1,Lvl,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,774,150,104,1028,Ex,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,1,180,Y,224,0,0,0,0,0,0,7,2007,WD,Normal,259500
692,60,RL,21535,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,1455,0,989,2444,Ex,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Ex,10,Typ,2,3,832,Y,382,50,0,0,0,0,0,1,2007,WD,Normal,755000
314,20,RL,215245,Pave,IR3,Low,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,1236,820,80,2136,TA,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,TA,8,Typ,2,2,513,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,375000
1427,60,RL,10944,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,BrkFace,448.0,Gd,TA,PConc,1000,0,223,1223,Ex,Y,SBrkr,1223,904,0,2127,1,0,2,1,3,1,Gd,5,Typ,2,2,525,Y,171,132,0,0,0,0,0,8,2008,WD,Normal,271000
1025,20,RL,15498,Pave,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,Stone,HdBoard,None,0.0,Gd,TA,CBlock,1165,400,0,1565,TA,Y,SBrkr,2898,0,0,2898,1,0,2,0,2,1,Gd,10,Typ,1,2,665,Y,0,72,174,0,0,0,0,5,2008,COD,Abnorml,287000
35,120,RL,7313,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,1153,0,408,1561,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,2,556,Y,203,47,0,0,0,0,0,8,2007,WD,Normal,277500
225,20,RL,13472,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,56,0,2336,2392,Ex,Y,SBrkr,2392,0,0,2392,0,0,2,0,3,1,Ex,8,Typ,1,3,968,Y,248,105,0,0,0,0,0,6,2009,WD,Normal,386250
908,50,RL,11500,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,223,0,794,1017,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,1,180,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250000
1347,20,RL,20781,Pave,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,297,68,1203,1568,TA,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,2,508,Y,0,80,0,290,0,0,0,6,2006,WD,Normal,262500
560,120,RL,3196,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,0,0,1374,1374,Ex,Y,SBrkr,1557,0,0,1557,0,0,2,0,2,1,Gd,7,Typ,1,2,420,Y,143,20,0,0,0,0,0,10,2006,WD,Normal,234000
721,120,RL,6563,Pave,IR1,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,1148,0,594,1742,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,2,564,Y,114,28,234,0,0,0,0,12,2006,WD,Normal,275000
48,20,FV,11096,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,24,0,1632,1656,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,3,826,Y,0,146,0,0,0,0,0,7,2007,WD,Normal,249700
753,20,RL,9236,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,1200,0,279,1479,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,2,576,Y,168,27,0,0,0,0,0,7,2006,WD,Normal,217000
811,20,RL,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,663,377,0,1040,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,2,484,Y,265,0,0,0,0,648,0,1,2006,WD,Normal,181000
153,60,RL,14803,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,416,0,409,825,Gd,Y,SBrkr,1097,896,0,1993,0,0,2,1,4,1,TA,8,Typ,1,2,495,Y,0,66,0,0,0,0,0,6,2006,WD,Normal,190000
665,20,RL,20896,Pave,IR2,Lvl,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,1721,0,356,2077,Ex,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,3,1134,Y,192,267,0,0,0,0,0,1,2006,New,Partial,423000
749,20,RL,10593,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,919,0,801,1720,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,2,527,Y,240,56,154,0,0,0,0,3,2010,WD,Normal,260400
378,60,FV,11143,Pave,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,0,0,1580,1580,Ex,Y,SBrkr,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,2,610,Y,159,214,0,0,0,0,0,12,2007,WD,Normal,340000
872,60,RL,8750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,505,0,299,804,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,2,523,Y,0,77,0,0,0,0,0,6,2010,WD,Normal,200500
311,60,RL,7685,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,518,0,179,697,Gd,Y,SBrkr,697,804,0,1501,0,0,2,1,3,1,Gd,6,Typ,1,2,420,Y,190,63,0,0,0,0,0,5,2006,WD,Normal,165600
727,20,RL,21695,Pave,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,808,0,72,880,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,2,540,Y,292,44,0,182,0,0,0,12,2009,WD,Normal,222000
71,20,RL,13651,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,1880,0,343,2223,Ex,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,TA,8,Typ,2,2,516,Y,300,0,0,0,0,0,0,2,2007,WD,Normal,244000
213,60,FV,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,822,0,78,900,Ex,Y,SBrkr,932,920,0,1852,1,0,2,1,3,1,Gd,7,Typ,1,2,644,Y,168,108,0,0,0,0,0,7,2009,New,Partial,252678
1155,60,RL,13700,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,VinylSd,VinylSd,Stone,288.0,TA,TA,CBlock,454,0,410,864,TA,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,Gd,8,Typ,2,2,492,Y,60,84,0,0,273,0,0,5,2008,WD,Normal,201800
564,50,RL,21780,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,1163,1163,Ex,Y,SBrkr,1163,511,0,1674,0,0,2,0,4,1,TA,8,Typ,1,2,396,N,72,36,0,0,144,0,0,7,2008,WD,Normal,185000
1240,20,RL,9037,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,428,0,1048,1476,Ex,Y,SBrkr,1484,0,0,1484,0,0,2,0,2,1,Ex,6,Typ,1,2,472,Y,120,33,0,0,0,0,0,12,2007,WD,Normal,265900
609,70,RL,12168,Pave,Reg,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,428,0,537,965,TA,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,TA,10,Typ,2,2,380,Y,0,0,0,0,0,0,0,9,2007,WD,Alloca,359100
886,120,FV,5119,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,1238,0,460,1698,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,2,506,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900
1274,80,RL,11512,Pave,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,719,0,300,1019,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,1,312,Y,0,0,0,0,163,0,0,5,2008,WD,Normal,177000
507,60,RL,9554,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,380,0,397,777,Ex,Y,SBrkr,1065,846,0,1911,0,0,2,1,3,1,Gd,8,Typ,1,2,471,Y,182,81,0,0,0,0,0,9,2006,WD,Normal,215000
162,60,RL,13688,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,664.0,Gd,TA,PConc,1016,0,556,1572,Ex,Y,SBrkr,1572,1096,0,2668,1,0,2,1,3,1,Ex,10,Typ,2,3,726,Y,400,0,0,0,0,0,0,3,2008,WD,Normal,412500
703,60,RL,12438,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,0,0,1234,1234,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,3,666,Y,324,100,0,0,0,0,0,7,2006,New,Partial,361919
1343,60,RL,9375,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,0,0,1284,1284,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,2,647,Y,192,87,0,0,0,0,0,8,2007,WD,Normal,228500
7,20,RL,10084,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,1369,0,317,1686,Ex,Y,SBrkr,1694,0,0,1694,1,0,2,0,3,1,Gd,7,Typ,1,2,636,Y,255,57,0,0,0,0,0,8,2007,WD,Normal,307000
1189,60,RL,8935,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,0,0,831,831,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,2,493,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,195000
783,20,RL,16285,Pave,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1413,1413,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,2,605,Y,0,33,0,0,0,0,0,6,2009,WD,Normal,187100
319,60,RL,9900,Pave,Reg,Low,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,987,0,360,1347,Ex,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,Gd,9,Typ,1,3,656,Y,340,60,144,0,0,0,0,4,2009,WD,Normal,260000
578,80,RL,11777,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,328,551,285,1164,Ex,Y,SBrkr,1320,0,0,1320,1,0,1,0,3,1,TA,6,Typ,2,2,564,Y,160,68,240,0,0,0,0,5,2006,WD,Abnorml,164500
461,60,FV,8004,Pave,IR1,Lvl,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,544,0,288,832,Ex,Y,SBrkr,832,1103,0,1935,1,0,2,1,3,1,TA,8,Typ,0,2,552,Y,0,150,0,0,0,0,0,12,2009,New,Partial,263435
21,60,RL,14215,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,0,0,1158,1158,Ex,Y,SBrkr,1158,1218,0,2376,0,0,3,1,4,1,Gd,9,Typ,1,3,853,Y,240,154,0,0,0,0,0,11,2006,New,Partial,325300
47,50,RL,12822,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,1351,0,83,1434,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,2,670,Y,168,43,0,0,198,0,0,8,2009,WD,Abnorml,239686
1038,60,RL,9240,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,396.0,Gd,TA,PConc,0,0,1055,1055,Ex,Y,SBrkr,1055,1208,0,2263,0,0,2,1,3,1,Gd,7,Typ,1,2,905,Y,0,45,0,0,189,0,0,9,2008,WD,Normal,287000
131,60,RL,14200,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,MetalSd,MetalSd,BrkFace,309.0,TA,TA,CBlock,445,0,479,924,Ex,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,2,487,Y,105,66,0,0,0,0,0,5,2006,WD,Normal,226000
687,60,FV,10207,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,874,874,Ex,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,Gd,7,Typ,0,2,578,Y,144,105,0,0,0,0,0,8,2007,New,Partial,227875
740,60,RL,9313,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,864,864,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,2,572,Y,187,56,0,0,0,0,0,4,2009,WD,Normal,190000
553,20,RL,11146,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,250.0,Gd,TA,PConc,0,0,1709,1709,Ex,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Gd,7,Typ,1,3,908,Y,169,39,0,0,0,0,0,7,2009,WD,Normal,255500
1348,20,RL,15306,Pave,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,80,0,1652,1732,Ex,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,3,712,Y,0,0,0,0,0,0,0,5,2007,New,Partial,283463
921,60,RL,8462,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,814,0,114,928,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,2,471,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201000
176,20,RL,12615,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,477,0,725,1202,TA,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,Gd,7,Typ,1,2,576,Y,0,29,39,0,0,0,0,6,2007,WD,Normal,243000
341,60,RL,14191,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,967,967,Ex,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,2,431,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,202900
655,20,RL,10437,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,1696,0,413,2109,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,3,839,Y,236,46,0,0,0,0,0,8,2008,WD,Normal,350000
1266,160,FV,3735,Pave,Reg,Lvl,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,450,0,241,691,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,2,506,Y,0,34,0,0,0,0,0,3,2006,WD,Normal,183900
991,60,RL,9452,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,423.0,Gd,TA,PConc,1074,0,322,1396,Ex,Y,SBrkr,1407,985,0,2392,1,0,2,1,3,1,Gd,7,Typ,1,3,870,Y,0,70,0,0,0,0,0,6,2006,WD,Normal,348000
267,60,RL,11207,Pave,IR1,HLS,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,714,0,88,802,Gd,Y,SBrkr,802,709,0,1511,1,0,2,1,3,1,TA,8,Typ,1,2,413,Y,95,75,0,0,0,0,0,6,2006,WD,Normal,185000
400,60,FV,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,812,0,280,1092,Ex,Y,SBrkr,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,2,438,Y,0,168,0,0,0,0,0,10,2009,WD,Normal,241000
599,20,RL,12984,Pave,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,Plywood,Plywood,BrkFace,459.0,TA,TA,CBlock,1283,147,0,1430,Ex,Y,SBrkr,1647,0,0,1647,1,0,2,0,3,1,Gd,7,Typ,1,2,621,Y,0,0,0,0,0,0,0,3,2006,WD,Normal,217500
1156,20,RL,10768,Pave,IR1,Lvl,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,1157,0,280,1437,TA,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,2,528,Y,0,21,0,0,180,0,0,7,2007,WD,Normal,218000
1199,20,RL,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1212,1212,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,2,573,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,178000
